Date,Location,Store_ID,Product_Category,Product_ID,Product_Name,Units_Sold,Unit_Price,Discount_Offered (%),Payment_Method,Customer_Age_Group,Customer_Gender,Sales_Representative_ID,Customer_Rating
15-10-2023,Bangalore,CROMA-9561,Televisions,P-95991,Televisions 1,1,11609.05,15,EMI,18-25,Female,SR-182,4.1
23-10-2023,Delhi,CROMA-6720,Televisions,P-19056,Televisions 11,8,15727.96,10,Debit Card,26-35,Male,SR-956,4.7
04-10-2023,Bangalore,CROMA-6069,Televisions,P-41676,Televisions 19,6,24664.09,15,Cash,26-35,Female,SR-582,3.4
22-10-2023,Chennai,CROMA-8508,Mobile Phones,P-48342,Mobile Phones 11,4,25295.49,0,UPI,18-25,Female,SR-616,4.9
11-10-2023,Kolkata,CROMA-7048,Mobile Phones,P-62032,Mobile Phones 11,3,19992.94,10,EMI,46-60,Non-Binary,SR-259,4.1
24-10-2023,Delhi,CROMA-1949,Mobile Phones,P-24754,Mobile Phones 7,8,15444.5,15,EMI,36-45,Male,SR-707,4.3
15-10-2023,Pune,CROMA-5251,Cameras,P-33009,Cameras 16,7,11854.88,10,Debit Card,36-45,Non-Binary,SR-686,4.4
09-10-2023,Delhi,CROMA-1187,Televisions,P-55408,Televisions 9,4,32829.89,10,EMI,26-35,Female,SR-543,3.6
01-10-2023,Ahmedabad,CROMA-1504,Laptops,P-73181,Laptops 19,3,19764.72,0,Cash,46-60,Male,SR-482,3.8
01-10-2023,Kolkata,CROMA-3314,Cameras,P-75040,Cameras 11,1,43934.28,15,Credit Card,18-25,Non-Binary,SR-259,4.1
11-10-2023,Bangalore,CROMA-2210,Laptops,P-82838,Laptops 16,9,36065.06,5,EMI,46-60,Male,SR-621,4.9
11-10-2023,Hyderabad,CROMA-7456,Mobile Phones,P-69820,Mobile Phones 12,4,43149.82,0,Credit Card,46-60,Female,SR-641,4
24-10-2023,Ahmedabad,CROMA-2086,Mobile Phones,P-40137,Mobile Phones 3,3,49373.81,5,EMI,18-25,Male,SR-402,4.5
11-10-2023,Ahmedabad,CROMA-1784,Laptops,P-30583,Laptops 16,4,20879.66,15,Cash,36-45,Non-Binary,SR-382,3.4
17-10-2023,Kolkata,CROMA-4402,Home Appliances,P-34350,Home Appliances 17,6,24484.95,0,Credit Card,18-25,Non-Binary,SR-176,5
07-10-2023,Kolkata,CROMA-2549,Mobile Phones,P-18683,Mobile Phones 19,5,47879.07,5,Credit Card,18-25,Male,SR-552,4.3
05-10-2023,Delhi,CROMA-3702,Televisions,P-95808,Televisions 13,9,15679.34,15,EMI,26-35,Female,SR-906,4
09-10-2023,Kolkata,CROMA-6655,Laptops,P-42534,Laptops 15,2,26120.58,0,UPI,18-25,Non-Binary,SR-972,4.8
07-10-2023,Mumbai,CROMA-1989,Televisions,P-10402,Televisions 4,2,27330.03,5,Credit Card,26-35,Non-Binary,SR-714,4.3
15-10-2023,Ahmedabad,CROMA-4437,Mobile Phones,P-37443,Mobile Phones 16,8,8640.22,0,UPI,26-35,Female,SR-610,4.8
05-11-2023,Chennai,CROMA-9932,Televisions,P-24649,Televisions 4,1,41700.07,15,Credit Card,46-60,Male,SR-662,3.2
20-11-2023,Hyderabad,CROMA-9912,Mobile Phones,P-46518,Mobile Phones 12,3,34184.22,0,Credit Card,36-45,Male,SR-401,4.7
10-11-2023,Hyderabad,CROMA-5678,Laptops,P-28047,Laptops 7,7,45160.51,10,Debit Card,18-25,Female,SR-230,3.7
16-11-2023,Mumbai,CROMA-5557,Cameras,P-45686,Cameras 14,7,48276.61,5,Credit Card,26-35,Female,SR-926,3.8
26-11-2023,Mumbai,CROMA-1859,Laptops,P-12437,Laptops 6,10,41165.6,15,UPI,26-35,Non-Binary,SR-645,4.8
19-11-2023,Hyderabad,CROMA-3754,Laptops,P-82400,Laptops 11,9,24294.24,10,EMI,46-60,Female,SR-244,4.3
21-11-2023,Mumbai,CROMA-2494,Mobile Phones,P-61596,Mobile Phones 14,2,6180.11,5,Cash,36-45,Female,SR-615,3.3
12-11-2023,Bangalore,CROMA-3004,Laptops,P-93294,Laptops 7,9,32232.32,10,Cash,18-25,Non-Binary,SR-230,3.3
25-11-2023,Delhi,CROMA-4770,Home Appliances,P-10288,Home Appliances 15,9,18129.95,5,Credit Card,26-35,Non-Binary,SR-940,3.2
25-11-2023,Chennai,CROMA-6757,Home Appliances,P-59586,Home Appliances 2,4,22969.1,15,Debit Card,36-45,Female,SR-995,3.3
04-11-2023,Kolkata,CROMA-2586,Cameras,P-50416,Cameras 7,3,11496.42,0,UPI,36-45,Male,SR-975,3.9
04-11-2023,Delhi,CROMA-7115,Televisions,P-67861,Televisions 4,5,25511.34,10,UPI,46-60,Female,SR-133,3.9
19-11-2023,Bangalore,CROMA-1434,Televisions,P-83427,Televisions 4,7,22170.8,15,Credit Card,36-45,Female,SR-254,3.4
10-11-2023,Chennai,CROMA-4826,Cameras,P-81066,Cameras 17,3,7307.86,10,Debit Card,36-45,Female,SR-305,3.8
15-11-2023,Kolkata,CROMA-3343,Televisions,P-96692,Televisions 14,10,49891.93,5,Cash,36-45,Male,SR-227,4.7
18-11-2023,Chennai,CROMA-1871,Home Appliances,P-58216,Home Appliances 20,5,33143.78,5,Cash,36-45,Female,SR-548,4.6
10-11-2023,Pune,CROMA-2337,Home Appliances,P-80750,Home Appliances 19,4,33503.95,15,EMI,18-25,Female,SR-856,3.9
22-11-2023,Hyderabad,CROMA-9481,Home Appliances,P-14631,Home Appliances 16,5,15849.47,15,Credit Card,18-25,Non-Binary,SR-952,4.5
05-11-2023,Kolkata,CROMA-1394,Televisions,P-87723,Televisions 15,9,39651.02,10,Credit Card,18-25,Male,SR-754,3.4
27-11-2023,Ahmedabad,CROMA-7418,Mobile Phones,P-86361,Mobile Phones 3,8,10825.88,15,Cash,36-45,Male,SR-421,4.1
19-11-2023,Hyderabad,CROMA-4282,Cameras,P-50530,Cameras 1,2,43126.25,5,Debit Card,18-25,Male,SR-445,3.2
04-11-2023,Kolkata,CROMA-4587,Cameras,P-60597,Cameras 11,5,8382.98,10,EMI,36-45,Non-Binary,SR-749,4.6
20-11-2023,Mumbai,CROMA-9840,Mobile Phones,P-44409,Mobile Phones 4,3,30748.91,5,Credit Card,18-25,Non-Binary,SR-573,3.6
01-11-2023,Mumbai,CROMA-2853,Home Appliances,P-78750,Home Appliances 19,6,7873.43,0,EMI,46-60,Male,SR-400,4.4
02-11-2023,Bangalore,CROMA-3728,Cameras,P-17685,Cameras 15,6,43192.67,10,Credit Card,36-45,Female,SR-226,3.8
14-11-2023,Mumbai,CROMA-2895,Laptops,P-54331,Laptops 13,1,23906.59,0,Debit Card,46-60,Female,SR-978,3.5
28-11-2023,Bangalore,CROMA-1394,Home Appliances,P-51480,Home Appliances 2,1,38740.47,10,EMI,46-60,Male,SR-952,3.7
05-11-2023,Kolkata,CROMA-7476,Televisions,P-21169,Televisions 4,1,21115.47,10,UPI,26-35,Non-Binary,SR-116,3.5
15-11-2023,Mumbai,CROMA-4074,Laptops,P-44460,Laptops 3,6,48180.57,0,Debit Card,26-35,Non-Binary,SR-780,3.5
14-11-2023,Mumbai,CROMA-5278,Home Appliances,P-38836,Home Appliances 16,3,6715.05,0,Cash,18-25,Female,SR-579,4.6
05-11-2023,Delhi,CROMA-3701,Mobile Phones,P-44009,Mobile Phones 6,7,35403.95,15,Debit Card,46-60,Male,SR-488,4.5
01-11-2023,Delhi,CROMA-7668,Laptops,P-71834,Laptops 6,8,44096.18,0,Debit Card,36-45,Male,SR-582,3.8
02-11-2023,Ahmedabad,CROMA-6180,Televisions,P-61012,Televisions 19,8,32000.71,0,EMI,36-45,Male,SR-190,3.4
07-11-2023,Delhi,CROMA-6984,Laptops,P-83489,Laptops 2,6,20284.14,10,Cash,46-60,Non-Binary,SR-268,3.6
24-11-2023,Pune,CROMA-6224,Laptops,P-93519,Laptops 6,2,29611.57,10,Debit Card,18-25,Female,SR-772,3.3
15-11-2023,Ahmedabad,CROMA-5147,Laptops,P-58257,Laptops 3,6,5520.94,5,UPI,26-35,Non-Binary,SR-983,4.1
03-11-2023,Ahmedabad,CROMA-5892,Cameras,P-24404,Cameras 5,8,33282.06,0,UPI,26-35,Non-Binary,SR-820,4.1
02-11-2023,Delhi,CROMA-7056,Mobile Phones,P-11509,Mobile Phones 2,3,20022.58,15,UPI,26-35,Female,SR-222,5
21-11-2023,Bangalore,CROMA-4542,Televisions,P-20358,Televisions 13,5,34305.91,10,Debit Card,26-35,Non-Binary,SR-452,4
07-11-2023,Hyderabad,CROMA-1360,Laptops,P-33681,Laptops 19,6,21914.89,10,EMI,18-25,Non-Binary,SR-904,5
26-11-2023,Bangalore,CROMA-7223,Home Appliances,P-50710,Home Appliances 11,4,14234.51,10,UPI,18-25,Male,SR-208,3.7
18-11-2023,Delhi,CROMA-4284,Mobile Phones,P-22808,Mobile Phones 3,3,19547.4,5,Credit Card,46-60,Female,SR-988,3.5
17-11-2023,Mumbai,CROMA-1405,Laptops,P-43451,Laptops 16,1,35568.11,15,Cash,26-35,Male,SR-902,4.3
11-11-2023,Pune,CROMA-8104,Laptops,P-90086,Laptops 9,10,14482.12,15,UPI,26-35,Non-Binary,SR-219,4.1
09-11-2023,Bangalore,CROMA-1016,Mobile Phones,P-98837,Mobile Phones 13,4,21335.23,5,Debit Card,46-60,Female,SR-850,3.3
15-11-2023,Kolkata,CROMA-6181,Home Appliances,P-61329,Home Appliances 10,8,7871.74,10,UPI,26-35,Non-Binary,SR-344,4.5
26-11-2023,Ahmedabad,CROMA-7532,Televisions,P-26818,Televisions 15,4,13813.7,5,Cash,36-45,Non-Binary,SR-107,4.5
24-11-2023,Chennai,CROMA-4848,Laptops,P-14513,Laptops 5,1,29938.18,5,Credit Card,36-45,Female,SR-374,4.3
14-11-2023,Chennai,CROMA-5023,Televisions,P-59888,Televisions 4,2,15343.47,0,UPI,46-60,Non-Binary,SR-134,3.4
02-11-2023,Hyderabad,CROMA-5837,Cameras,P-63390,Cameras 5,3,6268.47,0,Cash,46-60,Female,SR-242,3.1
24-11-2023,Delhi,CROMA-5078,Laptops,P-41547,Laptops 18,1,5794.64,10,Debit Card,46-60,Female,SR-650,4.7
16-11-2023,Hyderabad,CROMA-1583,Mobile Phones,P-98857,Mobile Phones 18,9,31260.1,5,Credit Card,26-35,Male,SR-362,4.2
01-11-2023,Chennai,CROMA-4629,Cameras,P-40044,Cameras 4,10,7487.63,5,Credit Card,46-60,Male,SR-875,3.9
17-11-2023,Delhi,CROMA-4287,Televisions,P-22503,Televisions 14,9,43557.37,15,Cash,18-25,Non-Binary,SR-191,3.7
27-11-2023,Mumbai,CROMA-1763,Mobile Phones,P-90547,Mobile Phones 11,2,42377.57,15,Credit Card,26-35,Male,SR-747,3.7
14-11-2023,Mumbai,CROMA-3274,Laptops,P-23846,Laptops 8,5,20109.54,5,EMI,18-25,Non-Binary,SR-483,4.9
20-11-2023,Bangalore,CROMA-1613,Home Appliances,P-26483,Home Appliances 3,9,13781.29,10,EMI,46-60,Non-Binary,SR-942,3.8
05-11-2023,Bangalore,CROMA-4865,Mobile Phones,P-14927,Mobile Phones 17,10,34569.9,10,EMI,36-45,Non-Binary,SR-683,4.5
22-11-2023,Delhi,CROMA-6561,Mobile Phones,P-45353,Mobile Phones 1,6,32176.76,0,Credit Card,46-60,Male,SR-419,3.1
19-11-2023,Ahmedabad,CROMA-2176,Home Appliances,P-94669,Home Appliances 12,10,47694.73,15,EMI,46-60,Non-Binary,SR-248,4.3
06-11-2023,Pune,CROMA-3986,Home Appliances,P-32589,Home Appliances 3,3,8935.66,0,Credit Card,26-35,Female,SR-578,5
20-11-2023,Ahmedabad,CROMA-3673,Cameras,P-20559,Cameras 13,3,27179.82,5,Credit Card,18-25,Male,SR-420,3.3
05-11-2023,Hyderabad,CROMA-2669,Laptops,P-13065,Laptops 20,10,16437.48,0,EMI,18-25,Male,SR-805,3.4
28-11-2023,Hyderabad,CROMA-9054,Home Appliances,P-46163,Home Appliances 7,9,27766.16,5,Credit Card,46-60,Non-Binary,SR-811,3.5
15-11-2023,Pune,CROMA-8433,Home Appliances,P-69387,Home Appliances 15,4,36865.64,15,Credit Card,36-45,Male,SR-997,3.4
16-11-2023,Bangalore,CROMA-7245,Mobile Phones,P-16127,Mobile Phones 1,7,28604.27,15,EMI,36-45,Non-Binary,SR-952,3.9
17-11-2023,Bangalore,CROMA-3504,Cameras,P-65721,Cameras 6,2,9965.93,10,UPI,18-25,Female,SR-455,3.4
23-11-2023,Bangalore,CROMA-8617,Televisions,P-82410,Televisions 16,1,22240.28,15,EMI,18-25,Female,SR-223,4.7
02-11-2023,Mumbai,CROMA-5096,Mobile Phones,P-37230,Mobile Phones 16,6,9959.57,15,Cash,18-25,Female,SR-860,3.1
17-11-2023,Pune,CROMA-1754,Cameras,P-56675,Cameras 3,7,15516.88,5,Debit Card,36-45,Non-Binary,SR-471,3.7
24-11-2023,Pune,CROMA-1852,Home Appliances,P-56446,Home Appliances 11,8,11234.58,5,Credit Card,46-60,Non-Binary,SR-246,4
21-11-2023,Chennai,CROMA-8657,Mobile Phones,P-66765,Mobile Phones 20,8,30152.67,0,EMI,46-60,Male,SR-698,4.1
11-11-2023,Ahmedabad,CROMA-1348,Home Appliances,P-99157,Home Appliances 11,7,15641.25,15,Credit Card,46-60,Female,SR-254,4.8
05-11-2023,Kolkata,CROMA-6237,Mobile Phones,P-26048,Mobile Phones 20,4,26198.91,10,Debit Card,46-60,Male,SR-838,4.3
23-11-2023,Ahmedabad,CROMA-1073,Cameras,P-48614,Cameras 9,8,13590.61,15,EMI,36-45,Male,SR-495,4.9
14-11-2023,Kolkata,CROMA-2061,Cameras,P-67117,Cameras 16,6,31156.4,10,EMI,46-60,Female,SR-780,4.1
11-11-2023,Pune,CROMA-8130,Televisions,P-93455,Televisions 18,2,34013.51,10,UPI,26-35,Non-Binary,SR-170,4.4
08-11-2023,Kolkata,CROMA-1085,Laptops,P-33731,Laptops 14,2,21450.69,10,EMI,18-25,Female,SR-758,3.2
04-11-2023,Kolkata,CROMA-2299,Laptops,P-96751,Laptops 13,4,14863.29,15,UPI,26-35,Non-Binary,SR-199,3.3
18-11-2023,Kolkata,CROMA-5828,Televisions,P-61800,Televisions 3,1,31681,0,Debit Card,36-45,Male,SR-367,4.4
18-11-2023,Ahmedabad,CROMA-8975,Televisions,P-13393,Televisions 14,4,46560.31,15,Debit Card,46-60,Non-Binary,SR-467,3.7
23-11-2023,Mumbai,CROMA-1460,Laptops,P-23491,Laptops 5,5,9024.65,5,UPI,18-25,Non-Binary,SR-148,3.8
05-11-2023,Ahmedabad,CROMA-5326,Laptops,P-39778,Laptops 9,9,44202.21,5,Debit Card,18-25,Female,SR-256,5
12-11-2023,Bangalore,CROMA-5654,Laptops,P-96835,Laptops 4,4,29013.72,5,EMI,18-25,Female,SR-723,3.1
11-11-2023,Ahmedabad,CROMA-4594,Home Appliances,P-11535,Home Appliances 4,5,37682.77,10,Debit Card,36-45,Female,SR-764,3.1
14-11-2023,Hyderabad,CROMA-9157,Televisions,P-11327,Televisions 17,6,7499.02,10,Credit Card,46-60,Female,SR-921,3.2
12-11-2023,Chennai,CROMA-2110,Mobile Phones,P-96807,Mobile Phones 20,9,33703.75,10,UPI,46-60,Female,SR-682,4.5
20-11-2023,Ahmedabad,CROMA-4942,Laptops,P-92585,Laptops 2,1,36097.22,0,Credit Card,26-35,Non-Binary,SR-161,3.7
28-11-2023,Mumbai,CROMA-4613,Home Appliances,P-74987,Home Appliances 6,6,9674.72,15,UPI,36-45,Female,SR-247,3.2
06-11-2023,Hyderabad,CROMA-1409,Home Appliances,P-53181,Home Appliances 7,6,42342.89,0,EMI,18-25,Non-Binary,SR-253,4.4
14-11-2023,Kolkata,CROMA-5292,Televisions,P-20726,Televisions 10,1,28730.96,15,Cash,46-60,Non-Binary,SR-738,3.8
12-11-2023,Hyderabad,CROMA-4845,Home Appliances,P-40157,Home Appliances 10,5,11624.83,15,Cash,26-35,Male,SR-878,3.6
17-11-2023,Hyderabad,CROMA-8962,Televisions,P-42932,Televisions 13,5,41969.87,0,Debit Card,36-45,Female,SR-100,3.6
12-11-2023,Bangalore,CROMA-1416,Televisions,P-35513,Televisions 8,4,35911.04,10,UPI,36-45,Non-Binary,SR-658,3.8
20-11-2023,Ahmedabad,CROMA-6487,Home Appliances,P-87561,Home Appliances 5,10,37471.56,10,EMI,36-45,Non-Binary,SR-620,4.3
14-11-2023,Kolkata,CROMA-6576,Televisions,P-47616,Televisions 14,8,31701.48,10,Cash,46-60,Female,SR-253,3
25-11-2023,Pune,CROMA-7522,Cameras,P-49377,Cameras 20,6,43642.35,5,UPI,36-45,Non-Binary,SR-960,3.4
23-11-2023,Ahmedabad,CROMA-9258,Televisions,P-18542,Televisions 19,4,48594.93,5,Credit Card,18-25,Male,SR-476,4.1
20-11-2023,Ahmedabad,CROMA-9170,Mobile Phones,P-11015,Mobile Phones 5,6,13623.59,5,UPI,18-25,Non-Binary,SR-200,3.7
08-11-2023,Mumbai,CROMA-7113,Mobile Phones,P-33644,Mobile Phones 18,7,10164.46,15,EMI,46-60,Female,SR-210,3.9
03-12-2023,Hyderabad,CROMA-9812,Televisions,P-19290,Televisions 18,1,20051.5,10,Credit Card,26-35,Female,SR-908,4.7
07-12-2023,Hyderabad,CROMA-1378,Home Appliances,P-33011,Home Appliances 18,4,39431.76,15,EMI,26-35,Male,SR-807,4.3
09-12-2023,Ahmedabad,CROMA-3518,Laptops,P-88987,Laptops 20,6,31781.56,5,Cash,36-45,Male,SR-861,4.9
14-12-2023,Hyderabad,CROMA-1722,Mobile Phones,P-69138,Mobile Phones 1,6,39143.46,15,UPI,18-25,Female,SR-556,4.1
23-12-2023,Bangalore,CROMA-3775,Mobile Phones,P-89791,Mobile Phones 18,10,40480.06,15,Debit Card,46-60,Male,SR-784,4.2
05-12-2023,Pune,CROMA-7606,Laptops,P-71942,Laptops 4,8,28191.77,10,Credit Card,36-45,Non-Binary,SR-382,4.2
26-12-2023,Delhi,CROMA-1602,Home Appliances,P-14967,Home Appliances 13,8,20914.06,10,UPI,46-60,Non-Binary,SR-331,4.7
12-12-2023,Ahmedabad,CROMA-9922,Cameras,P-43061,Cameras 4,10,22873.83,10,EMI,26-35,Female,SR-570,3.5
07-12-2023,Bangalore,CROMA-3649,Laptops,P-12151,Laptops 7,6,12786.9,5,Debit Card,46-60,Non-Binary,SR-606,3.5
03-12-2023,Hyderabad,CROMA-9497,Televisions,P-61914,Televisions 1,3,27983.4,5,Credit Card,46-60,Female,SR-450,3.8
15-12-2023,Mumbai,CROMA-2625,Mobile Phones,P-78672,Mobile Phones 4,7,45664.02,0,Credit Card,36-45,Female,SR-566,3.6
11-12-2023,Delhi,CROMA-2673,Cameras,P-51794,Cameras 19,6,28821.49,15,EMI,18-25,Non-Binary,SR-845,3.4
09-12-2023,Bangalore,CROMA-8989,Televisions,P-76868,Televisions 5,3,44847.11,0,Debit Card,18-25,Female,SR-114,3.6
09-12-2023,Chennai,CROMA-2144,Televisions,P-87176,Televisions 20,7,18702.41,10,Cash,26-35,Female,SR-155,3.6
17-12-2023,Hyderabad,CROMA-2118,Cameras,P-95932,Cameras 9,5,27957.34,5,EMI,46-60,Non-Binary,SR-439,3.3
12-12-2023,Chennai,CROMA-8862,Laptops,P-49576,Laptops 7,6,41684.05,5,Cash,18-25,Male,SR-721,4.1
23-12-2023,Bangalore,CROMA-6491,Mobile Phones,P-80613,Mobile Phones 17,8,39845.5,5,Debit Card,46-60,Non-Binary,SR-316,4
27-12-2023,Delhi,CROMA-6818,Televisions,P-86172,Televisions 3,7,35982.6,5,Debit Card,26-35,Male,SR-804,4.3
18-12-2023,Bangalore,CROMA-4488,Televisions,P-17167,Televisions 5,1,47574.2,0,Credit Card,26-35,Female,SR-683,4.2
27-12-2023,Hyderabad,CROMA-4505,Laptops,P-75601,Laptops 15,6,11260.24,10,UPI,46-60,Female,SR-165,4.4
11-12-2023,Mumbai,CROMA-8135,Mobile Phones,P-93599,Mobile Phones 8,3,10998.05,10,Debit Card,46-60,Male,SR-900,4.3
15-12-2023,Chennai,CROMA-9518,Televisions,P-75331,Televisions 1,10,19551.85,5,Debit Card,18-25,Male,SR-491,3.5
10-12-2023,Delhi,CROMA-4872,Mobile Phones,P-72929,Mobile Phones 12,5,6775.42,15,Debit Card,18-25,Male,SR-164,4.5
03-12-2023,Hyderabad,CROMA-2162,Mobile Phones,P-83660,Mobile Phones 10,10,32758.15,5,Cash,26-35,Female,SR-724,4.2
18-12-2023,Bangalore,CROMA-4793,Mobile Phones,P-85296,Mobile Phones 11,9,31234.5,5,Cash,46-60,Non-Binary,SR-669,4
24-12-2023,Delhi,CROMA-3118,Home Appliances,P-13100,Home Appliances 5,6,36517.31,0,Credit Card,26-35,Male,SR-973,3.6
26-12-2023,Kolkata,CROMA-5356,Cameras,P-19640,Cameras 15,4,28287.83,15,Cash,18-25,Non-Binary,SR-356,3.2
09-12-2023,Kolkata,CROMA-4975,Televisions,P-14175,Televisions 18,2,12291.82,15,Debit Card,18-25,Male,SR-429,3.4
22-12-2023,Pune,CROMA-2687,Laptops,P-21993,Laptops 16,1,23813.28,0,Credit Card,26-35,Non-Binary,SR-819,3.9
20-12-2023,Bangalore,CROMA-2769,Televisions,P-84562,Televisions 4,8,38397.33,10,EMI,46-60,Female,SR-268,4
21-12-2023,Hyderabad,CROMA-6019,Home Appliances,P-11128,Home Appliances 7,10,41473.32,15,Debit Card,46-60,Female,SR-528,3.3
25-12-2023,Mumbai,CROMA-7578,Televisions,P-31460,Televisions 5,2,28577.48,5,Debit Card,46-60,Male,SR-523,4.9
16-12-2023,Bangalore,CROMA-8905,Cameras,P-87942,Cameras 2,6,20762.77,10,UPI,36-45,Male,SR-748,4.2
17-12-2023,Kolkata,CROMA-3761,Televisions,P-64667,Televisions 6,7,8407.4,0,Credit Card,46-60,Female,SR-198,3.6
27-12-2023,Ahmedabad,CROMA-1468,Home Appliances,P-45775,Home Appliances 10,9,36857.85,5,UPI,36-45,Female,SR-835,5
27-12-2023,Pune,CROMA-7083,Mobile Phones,P-75669,Mobile Phones 1,4,34401.93,5,UPI,36-45,Male,SR-295,4.9
27-12-2023,Kolkata,CROMA-7718,Mobile Phones,P-69840,Mobile Phones 4,4,13250.3,15,UPI,46-60,Male,SR-768,4.3
26-12-2023,Hyderabad,CROMA-4205,Home Appliances,P-12729,Home Appliances 20,7,13706.35,5,UPI,46-60,Male,SR-390,4.7
15-12-2023,Mumbai,CROMA-3765,Televisions,P-27021,Televisions 2,4,32033.67,10,Debit Card,18-25,Male,SR-601,3.1
18-12-2023,Bangalore,CROMA-6156,Laptops,P-90322,Laptops 8,4,41232.68,0,UPI,18-25,Female,SR-325,3.6
03-12-2023,Delhi,CROMA-7566,Cameras,P-44027,Cameras 12,4,45186.27,10,EMI,46-60,Non-Binary,SR-845,3.2
25-12-2023,Mumbai,CROMA-9923,Televisions,P-27533,Televisions 19,1,20648.96,5,UPI,26-35,Female,SR-998,3.8
27-12-2023,Pune,CROMA-8456,Home Appliances,P-67188,Home Appliances 10,9,46706.56,15,UPI,46-60,Female,SR-410,3.8
17-12-2023,Mumbai,CROMA-1115,Mobile Phones,P-69764,Mobile Phones 20,7,45823.6,0,EMI,26-35,Female,SR-788,3.9
11-12-2023,Mumbai,CROMA-3092,Cameras,P-42366,Cameras 12,8,46495.07,10,UPI,46-60,Male,SR-261,3.9
25-12-2023,Delhi,CROMA-2201,Televisions,P-67403,Televisions 19,6,44891.44,10,EMI,18-25,Female,SR-487,4.1
08-12-2023,Bangalore,CROMA-9146,Televisions,P-60139,Televisions 4,1,46753.55,0,UPI,46-60,Female,SR-384,3.5
16-12-2023,Kolkata,CROMA-6342,Home Appliances,P-85123,Home Appliances 9,5,9701.74,5,Cash,46-60,Female,SR-541,3.7
10-12-2023,Pune,CROMA-9095,Televisions,P-38359,Televisions 15,8,25518.94,10,UPI,46-60,Male,SR-209,3.4
05-12-2023,Pune,CROMA-1458,Cameras,P-34851,Cameras 19,10,48048.59,5,EMI,46-60,Non-Binary,SR-287,3.8
03-12-2023,Mumbai,CROMA-5791,Laptops,P-45683,Laptops 6,6,30079.19,0,Credit Card,46-60,Female,SR-206,4.8
07-12-2023,Bangalore,CROMA-1302,Cameras,P-16309,Cameras 8,7,39409.21,10,EMI,18-25,Female,SR-125,4
15-12-2023,Bangalore,CROMA-5248,Mobile Phones,P-37209,Mobile Phones 19,4,5373.09,10,EMI,36-45,Non-Binary,SR-560,4.6
17-12-2023,Mumbai,CROMA-4660,Televisions,P-30641,Televisions 7,3,38075.4,10,EMI,36-45,Male,SR-464,3.4
04-12-2023,Delhi,CROMA-1602,Televisions,P-67786,Televisions 15,8,43583.74,10,Debit Card,18-25,Male,SR-200,4.1
19-12-2023,Hyderabad,CROMA-8310,Mobile Phones,P-48701,Mobile Phones 7,2,29907.07,15,Debit Card,18-25,Male,SR-263,4
27-12-2023,Chennai,CROMA-4966,Televisions,P-24555,Televisions 18,1,24680.56,0,EMI,36-45,Female,SR-448,4.3
16-12-2023,Delhi,CROMA-5220,Laptops,P-60373,Laptops 7,2,41478.28,0,UPI,26-35,Female,SR-756,3.3
10-12-2023,Kolkata,CROMA-4941,Mobile Phones,P-77680,Mobile Phones 5,5,14197.55,0,Debit Card,26-35,Female,SR-505,3.3
23-12-2023,Pune,CROMA-2888,Laptops,P-46162,Laptops 17,1,21986.98,15,Debit Card,18-25,Male,SR-333,3.2
01-12-2023,Mumbai,CROMA-8238,Laptops,P-26088,Laptops 19,2,21188.32,0,EMI,36-45,Non-Binary,SR-601,4.1
14-12-2023,Chennai,CROMA-8033,Televisions,P-76358,Televisions 16,5,17539.23,0,Credit Card,36-45,Female,SR-289,4
08-12-2023,Kolkata,CROMA-9259,Laptops,P-52318,Laptops 18,5,39556.38,0,Credit Card,26-35,Female,SR-282,4.7
07-12-2023,Chennai,CROMA-1155,Home Appliances,P-21306,Home Appliances 12,9,13021.54,0,Credit Card,36-45,Female,SR-372,3.9
04-12-2023,Kolkata,CROMA-5398,Mobile Phones,P-71019,Mobile Phones 9,7,13714.16,15,UPI,18-25,Non-Binary,SR-396,4.2
14-12-2023,Bangalore,CROMA-8432,Home Appliances,P-20869,Home Appliances 15,8,49347.27,15,Debit Card,26-35,Male,SR-653,4.5
28-12-2023,Chennai,CROMA-1028,Mobile Phones,P-61249,Mobile Phones 10,2,46833.3,0,EMI,26-35,Non-Binary,SR-237,3.8
19-12-2023,Hyderabad,CROMA-8848,Laptops,P-98201,Laptops 2,4,17440.51,15,EMI,36-45,Female,SR-291,3.2
19-12-2023,Mumbai,CROMA-1484,Televisions,P-46335,Televisions 15,4,6410.2,0,EMI,46-60,Male,SR-982,3.9
27-12-2023,Hyderabad,CROMA-7851,Laptops,P-61378,Laptops 4,4,8527.86,10,Debit Card,18-25,Male,SR-620,3.8
28-12-2023,Pune,CROMA-4295,Mobile Phones,P-99167,Mobile Phones 13,5,12712.11,5,Debit Card,36-45,Non-Binary,SR-801,4.7
15-12-2023,Pune,CROMA-3988,Home Appliances,P-38123,Home Appliances 1,6,40109.66,15,Cash,46-60,Non-Binary,SR-109,5
13-12-2023,Bangalore,CROMA-7238,Home Appliances,P-51784,Home Appliances 11,9,49175.36,10,UPI,26-35,Female,SR-478,4.1
27-12-2023,Delhi,CROMA-8971,Laptops,P-41093,Laptops 13,6,22045.22,0,Debit Card,26-35,Non-Binary,SR-185,4.3
14-12-2023,Chennai,CROMA-3564,Laptops,P-86188,Laptops 6,2,39690.93,0,UPI,36-45,Female,SR-144,3
13-12-2023,Bangalore,CROMA-6530,Mobile Phones,P-28402,Mobile Phones 18,5,40661.91,15,Cash,46-60,Female,SR-809,4.2
